time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay;ground_truth
1516448166.3301;1516448166;330097913;176;177;1.27999997138977;-85.2600021362305;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;1
1516448166.43258;1516448166;432578086;176;177;1.25999999046326;-84.6800003051758;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516448166.53374;1516448166;533740043;176;177;1.29999995231628;-85.4199981689453;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516448166.63611;1516448166;636106967;176;177;1.27999997138977;-85.75;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516448166.84073;1516448166;840732097;176;177;1.25999999046326;-84.7600021362305;-279.299987792969;-152.979995727539;50.3600006103516;3.29999995231628;16442;1
1516448166.94339;1516448166;943389892;176;177;1.29999995231628;-85.1999969482422;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516448167.04567;1516448167;45665025;176;177;1.25;-85.6900024414063;-279.299987792969;-152.979995727539;-97.8399963378906;2.54277396202087;16442;1
1516448167.14815;1516448167;148153066;176;177;1.26999998092651;-85.4000015258789;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516448167.24932;1516448167;249320030;176;177;1.26999998092651;-84.75;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;1
1516448167.35149;1516448167;351490974;176;177;1.25999999046326;-85.1100006103516;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;1
1516448167.45362;1516448167;453615903;176;177;1.26999998092651;-84.7600021362305;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516448167.55676;1516448167;556760072;176;177;1.28999996185303;-85.7099990844727;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516448167.65812;1516448167;658122062;176;177;1.25999999046326;-84.8899993896484;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;1
1516448167.76128;1516448167;761277914;176;177;1.28999996185303;-85.0299987792969;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516448167.86339;1516448167;863385915;176;177;1.32000005245209;-85;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516448167.96547;1516448167;965471982;176;177;1.26999998092651;-85.1999969482422;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;1
1516448168.06792;1516448168;67918062;176;177;1.27999997138977;-85.6500015258789;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516448168.17015;1516448168;170154094;176;177;1.24000000953674;-85.0299987792969;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516448168.27263;1516448168;272634029;176;177;1.28999996185303;-85.3099975585937;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516448168.37448;1516448168;374475955;176;177;1.30999994277954;-85.2399978637695;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516448168.47685;1516448168;476852893;176;177;1.25999999046326;-85.25;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516448168.57838;1516448168;578381061;176;177;1.26999998092651;-85.0699996948242;-279.299987792969;-152.979995727539;49.2200012207031;3.29999995231628;16442;1
1516448168.68124;1516448168;681236982;176;177;1.26999998092651;-85.4499969482422;-279.299987792969;-152.979995727539;49.2200012207031;3.30577993392944;16442;1
1516448168.78357;1516448168;783574104;176;177;1.28999996185303;-84.629997253418;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516448168.98781;1516448168;987812995;176;177;1.26999998092651;-85.2399978637695;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516448169.08926;1516448169;89262962;176;177;1.25;-85.0800018310547;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;1
1516448169.19162;1516448169;191615104;176;177;1.25;-85.3499984741211;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
