time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay;ground_truth
1516451397.05502;1516451397;55022001;176;177;1.98000001907349;-76.1399993896484;-279.299987792969;-152.979995727539;50.3600006103516;2.56011605262756;16442;1
1516451397.15742;1516451397;157416105;176;177;2.02999997138977;-76.1999969482422;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516451397.25963;1516451397;259633064;176;177;1.98000001907349;-76.2300033569336;-279.299987792969;-152.979995727539;50.3600006103516;3.28265905380249;16442;1
1516451397.46396;1516451397;463958024;176;177;2.02999997138977;-76.2399978637695;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516451397.56566;1516451397;565661907;176;177;2.02999997138977;-75.8499984741211;-279.299987792969;-152.979995727539;50.3600006103516;3.29999995231628;16442;1
1516451397.66852;1516451397;668514966;176;177;2.00999999046326;-76.0299987792969;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516451397.77074;1516451397;770737886;176;177;1.71000003814697;-75.9899978637695;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516451397.87301;1516451397;873012065;176;177;2.00999999046326;-74.6500015258789;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;1
1516451397.97493;1516451397;974929094;176;177;2.00999999046326;-75.6699981689453;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;1
1516451398.0772;1516451398;77203989;176;177;1.99000000953674;-75.5999984741211;-279.299987792969;-152.979995727539;49.2200012207031;3.28843903541565;16442;1
1516451398.17957;1516451398;179569005;176;177;1.99000000953674;-75.5500030517578;-279.299987792969;-152.979995727539;49.2200012207031;3.28843903541565;16442;1
1516451398.28163;1516451398;281626939;176;177;2.03999996185303;-75.4599990844727;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516451398.38383;1516451398;383829116;176;177;2;-75.5100021362305;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516451398.48617;1516451398;486172914;176;177;2.02999997138977;-75.8499984741211;-279.299987792969;-152.979995727539;50.3600006103516;2.55433511734009;16442;1
1516451398.58832;1516451398;588318109;176;177;2.02999997138977;-75.2200012207031;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
